"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Publisher","Document Type","Publication Stage","Open Access","Source","EID"
"Martin E.H.","Martin, Erik H. (55383620800)","55383620800","Assessing and Prioritizing Barriers to Aquatic Connectivity in the Eastern United States","2019","Journal of the American Water Resources Association","55","2","","401","412","11","13","10.1111/1752-1688.12694","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056088477&doi=10.1111%2f1752-1688.12694&partnerID=40&md5=018d6131d59204c6caf0b09ee1d95883","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85056088477"
"Ruybal C.J.; Hogue T.S.; McCray J.E.","Ruybal, Christopher J. (37096260300); Hogue, Terri S. (6602848822); McCray, John E. (7006222187)","37096260300; 6602848822; 7006222187","Assessment of Groundwater Depletion and Implications for Management in the Denver Basin Aquifer System","2019","Journal of the American Water Resources Association","55","5","","1130","1148","18","5","10.1111/1752-1688.12755","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073534828&doi=10.1111%2f1752-1688.12755&partnerID=40&md5=064af630dfa8b219932f6c08661b0422","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85073534828"
"Curtis J.A.; Flint L.E.; Stern M.A.","Curtis, Jennifer A. (7401481505); Flint, Lorraine E. (7103361010); Stern, Michelle A. (57191899657)","7401481505; 7103361010; 57191899657","A Multi-Scale Soil Moisture Monitoring Strategy for California: Design and Validation","2019","Journal of the American Water Resources Association","55","3","","740","758","18","6","10.1111/1752-1688.12744","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064005165&doi=10.1111%2f1752-1688.12744&partnerID=40&md5=2ef07c37375530f609d0cdc78b41f1a8","Blackwell Publishing Inc.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85064005165"
"Khatri K.B.; Strong C.; von Stackelberg N.; Buchert M.; Kochanski A.K.","Khatri, K.B. (35098962600); Strong, C. (7102848094); von Stackelberg, N. (16679939500); Buchert, M. (56985781000); Kochanski, A.K. (57207588886)","35098962600; 7102848094; 16679939500; 56985781000; 57207588886","Impact of Climate and Land Use Change on Streamflow and Sediment Yield in a Snow-Dominated Semiarid Mountainous Watershed","2019","Journal of the American Water Resources Association","55","6","","1540","1563","23","5","10.1111/1752-1688.12803","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074826857&doi=10.1111%2f1752-1688.12803&partnerID=40&md5=9445c2dff34276f7dec9cdc4b94ad56e","Blackwell Publishing Inc.","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85074826857"
"Kindervater E.; Steinman A.D.","Kindervater, Emily (57209248388); Steinman, Alan D. (7005277653)","57209248388; 7005277653","Two-Stage Agricultural Ditch Sediments Act as Phosphorus Sinks in West Michigan","2019","Journal of the American Water Resources Association","55","5","","1183","1195","12","3","10.1111/1752-1688.12763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067023647&doi=10.1111%2f1752-1688.12763&partnerID=40&md5=8259b04c0a0cb8c2be6535dd3e5863d0","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85067023647"
"Silva F.; Fulginiti L.; Perrin R.; Schoengold K.","Silva, Felipe (57192993582); Fulginiti, Lilyan (6603050064); Perrin, Richard (7103182199); Schoengold, Karina (15045552800)","57192993582; 6603050064; 7103182199; 15045552800","The Effects of Irrigation and Climate on the High Plains Aquifer: A County-Level Econometric Analysis","2019","Journal of the American Water Resources Association","55","5","","1085","1101","16","2","10.1111/1752-1688.12781","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070779219&doi=10.1111%2f1752-1688.12781&partnerID=40&md5=eddf5a0c01b6667ce4b01eb542e734bd","Blackwell Publishing Inc.","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85070779219"
"McLaren J.S.; Royer T.V.; Van Kirk R.W.; Muradian M.L.","McLaren, John S. (57210448334); Royer, Todd V. (7006102661); Van Kirk, Robert W. (6602518517); Muradian, Melissa L. (56509525900)","57210448334; 7006102661; 6602518517; 56509525900","Management and Limnology Interact to Drive Water Temperature Patterns in a Middle Rockies River-Reservoir System","2019","Journal of the American Water Resources Association","55","5","","1323","1334","11","4","10.1111/1752-1688.12782","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070780508&doi=10.1111%2f1752-1688.12782&partnerID=40&md5=affa1fa0824c362d9b41c5ca29611e34","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85070780508"
"Sarkar S.; Yonce H.N.; Keeley A.; Canfield T.J.; Butcher J.B.; Paul M.J.","Sarkar, Saumya (55455897400); Yonce, Hillary N. (57207253282); Keeley, Ann (36971491900); Canfield, Timothy J. (7003498233); Butcher, Jonathan B. (7102431269); Paul, Michael J. (57640105500)","55455897400; 57207253282; 36971491900; 7003498233; 7102431269; 57640105500","Integration of SWAT and HSPF for Simulation of Sediment Sources in Legacy Sediment-Impacted Agricultural Watersheds","2019","Journal of the American Water Resources Association","55","2","","497","510","13","10","10.1111/1752-1688.12731","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062373369&doi=10.1111%2f1752-1688.12731&partnerID=40&md5=0994cb6d50913f1b7a00caecce6b56f8","Blackwell Publishing Inc.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85062373369"
"Dangle C.L.; Bolding M.C.; Aust W.M.; Barrett S.M.; Schilling E.B.","Dangle, C.L. (57209684920); Bolding, M.C. (26538506800); Aust, W.M. (7006080958); Barrett, S.M. (36168984500); Schilling, E.B. (7005262355)","57209684920; 26538506800; 7006080958; 36168984500; 7005262355","Best Management Practices Influence Modeled Erosion Rates at Forest Haul Road Stream Crossings in Virginia","2019","Journal of the American Water Resources Association","55","5","","1169","1182","13","6","10.1111/1752-1688.12762","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068462743&doi=10.1111%2f1752-1688.12762&partnerID=40&md5=c13215fd00a8ab5264aa11f4fb84af17","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85068462743"
"Araya A.; Prasad P.V.V.; Gowda P.H.; Kisekka I.; Foster A.J.","Araya, A. (35268004500); Prasad, P.V.V. (7202701841); Gowda, P.H. (15727794100); Kisekka, I. (35424050500); Foster, A.J. (54986685800)","35268004500; 7202701841; 15727794100; 35424050500; 54986685800","Yield and Water Productivity of Winter Wheat under Various Irrigation Capacities","2019","Journal of the American Water Resources Association","55","1","","24","37","13","13","10.1111/1752-1688.12721","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060198846&doi=10.1111%2f1752-1688.12721&partnerID=40&md5=212ba4cffc686c296eaff3e45a1125a1","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85060198846"
"Nash C.S.; Grant G.E.; Selker J.S.; Wondzell S.M.","Nash, Caroline S. (57197766644); Grant, Gordon E. (7202239288); Selker, John S. (7004454874); Wondzell, Steven M. (6603420637)","57197766644; 7202239288; 7004454874; 6603420637","Discussion: “Meadow Restoration Increases Baseflow and Groundwater Storage in the Sierra Nevada Mountains of California” by Luke J.H. Hunt, Julie Fair, and Maxwell Odland","2020","Journal of the American Water Resources Association","56","1","","182","185","3","6","10.1111/1752-1688.12796","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073818647&doi=10.1111%2f1752-1688.12796&partnerID=40&md5=f54d2877497f305b5db3dd12b10d9fcd","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85073818647"
"Moriasi D.N.; Pai N.; Steiner J.L.; Gowda P.H.; Winchell M.; Rathjens H.; Starks P.J.; Verser J.A.","Moriasi, Daniel N. (16679847500); Pai, Naresh (35196712500); Steiner, Jean L. (7201652113); Gowda, Prasanna H. (15727794100); Winchell, Michael (6602375079); Rathjens, Hendrik (54386068800); Starks, Patrick J. (57206234930); Verser, J. Alan (57210895442)","16679847500; 35196712500; 7201652113; 15727794100; 6602375079; 54386068800; 57206234930; 57210895442","SWAT-LUT: A Desktop Graphical User Interface for Updating Land Use in SWAT","2019","Journal of the American Water Resources Association","55","5","","1102","1115","13","23","10.1111/1752-1688.12789","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071756695&doi=10.1111%2f1752-1688.12789&partnerID=40&md5=c8361ff552d18b9ac5411fb4e15a0e25","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85071756695"
"Jones A.S.; Andales A.A.; Chávez J.L.; McGovern C.; Smith G.E.B.; David O.; Fletcher S.J.","Jones, Andrew S. (57208397579); Andales, Allan A. (6508183682); Chávez, José L. (41861178700); McGovern, Cullen (57195462179); Smith, Garvey E.B. (57205485341); David, Olaf (14321349000); Fletcher, Steven J. (15841703200)","57208397579; 6508183682; 41861178700; 57195462179; 57205485341; 14321349000; 15841703200","Use of Predictive Weather Uncertainties in an Irrigation Scheduling Tool Part I: A Review of Metrics and Adjoint Methods","2020","Journal of the American Water Resources Association","56","2","","187","200","13","2","10.1111/1752-1688.12810","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074995930&doi=10.1111%2f1752-1688.12810&partnerID=40&md5=47f50d6fea25232bd9149ddeefd116d3","Blackwell Publishing Inc.","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85074995930"
"Richter B.D.; Andrews S.; Dahlinghaus R.; Freckmann G.; Ganis S.; Green J.; Hardman I.; Palmer M.; Shalvey J.","Richter, Brian D. (7101774925); Andrews, Stephen (58322851200); Dahlinghaus, Rhaude (57211870074); Freckmann, Gabriella (57211868006); Ganis, Sam (57211872293); Green, James (57214271510); Hardman, Ian (57211867331); Palmer, Marissa (57211869449); Shalvey, Jessica (57211868867)","7101774925; 58322851200; 57211870074; 57211868006; 57211872293; 57214271510; 57211867331; 57211869449; 57211868867","Buy Me a River: Purchasing Water Rights to Restore River Flows in the Western USA","2020","Journal of the American Water Resources Association","56","1","","1","15","14","9","10.1111/1752-1688.12808","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075206123&doi=10.1111%2f1752-1688.12808&partnerID=40&md5=961b081a4c941fa14f66803b5c0b743d","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85075206123"
"Wondzell S.M.; Diabat M.; Haggerty R.","Wondzell, Steven M. (6603420637); Diabat, Mousa (36503857000); Haggerty, Roy (7004850964)","6603420637; 36503857000; 7004850964","What Matters Most: Are Future Stream Temperatures More Sensitive to Changing Air Temperatures, Discharge, or Riparian Vegetation?","2019","Journal of the American Water Resources Association","55","1","","116","132","16","52","10.1111/1752-1688.12707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058050610&doi=10.1111%2f1752-1688.12707&partnerID=40&md5=bf71634dd6f672e718b3786529ab63a2","Blackwell Publishing Inc.","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85058050610"
"Bhandari S.; Thakur B.; Kalra A.; Miller W.P.; Lakshmi V.; Pathak P.","Bhandari, Swastik (57193875511); Thakur, Balbhadra (57194656035); Kalra, Ajay (23569389700); Miller, William P. (55871951400); Lakshmi, Venkat (57202410843); Pathak, Pratik (57190016590)","57193875511; 57194656035; 23569389700; 55871951400; 57202410843; 57190016590","Streamflow Forecasting Using Singular Value Decomposition and Support Vector Machine for the Upper Rio Grande River Basin","2019","Journal of the American Water Resources Association","55","3","","680","699","19","9","10.1111/1752-1688.12733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062492564&doi=10.1111%2f1752-1688.12733&partnerID=40&md5=20ac3682452b7c35a11234fabab5437c","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85062492564"
"Dagnew A.; Scavia D.; Wang Y.-C.; Muenich R.; Long C.; Kalcic M.","Dagnew, Awoke (57204727546); Scavia, Donald (6603811823); Wang, Yu-Chen (57200056226); Muenich, Rebecca (57188864216); Long, Colleen (57200547557); Kalcic, Margaret (55292960400)","57204727546; 6603811823; 57200056226; 57188864216; 57200547557; 55292960400","Modeling Flow, Nutrient, and Sediment Delivery from a Large International Watershed Using a Field-Scale SWAT Model","2019","Journal of the American Water Resources Association","55","5","","1288","1305","17","10","10.1111/1752-1688.12779","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073579744&doi=10.1111%2f1752-1688.12779&partnerID=40&md5=5cb26dd8514fa9cdc179de060e97b1a8","Blackwell Publishing Inc.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85073579744"
"Suplee M.W.; Sada R.; Feldman D.L.","Suplee, Michael W. (6506587441); Sada, Rosie (57207831287); Feldman, David L. (55426862900)","6506587441; 57207831287; 55426862900","Aquatic Plant and Dissolved Oxygen Changes in a Reference-Condition Prairie Stream Subjected to Experimental Nutrient Enrichments","2019","Journal of the American Water Resources Association","55","3","","700","719","19","6","10.1111/1752-1688.12736","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062977490&doi=10.1111%2f1752-1688.12736&partnerID=40&md5=83305250f70b241bdd5a3430f176c0de","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85062977490"
"Uddameri V.","Uddameri, Venkatesh (6603158707)","6603158707","JAWRA: Fifty-Five Years of Sustained Contributions for Improved Water Resources Management — The First Decade (1965–1974)","2019","Journal of the American Water Resources Association","55","1","","1","2","1","0","10.1111/1752-1688.12726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060937613&doi=10.1111%2f1752-1688.12726&partnerID=40&md5=cc72d56b289242275aac4c1a368e48a0","Blackwell Publishing Inc.","Editorial","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85060937613"
"Eiswerth M.E.; van Kooten G.C.","Eiswerth, Mark E. (6603615283); van Kooten, G. Cornelis (7003706390)","6603615283; 7003706390","Maximizing Returns from Payments for Water-Based Ecosystem Services: Incorporating Externality Effects of Land Management","2019","Journal of the American Water Resources Association","55","5","","1335","1348","13","0","10.1111/1752-1688.12788","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071392126&doi=10.1111%2f1752-1688.12788&partnerID=40&md5=df4d3cd8a5441d0c73c4a93c591490ce","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85071392126"
"Zuellig R.E.; Carlisle D.M.","Zuellig, Robert E. (6603079631); Carlisle, Daren M. (7102900841)","6603079631; 7102900841","Effects of Antecedent Streamflow and Sample Timing on Trend Assessments of Fish, Invertebrate, and Diatom Communities","2019","Journal of the American Water Resources Association","55","1","","102","115","13","2","10.1111/1752-1688.12706","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058215915&doi=10.1111%2f1752-1688.12706&partnerID=40&md5=1ea8c379027f7c25abe26b422727a4a2","Blackwell Publishing Inc.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85058215915"
"Miller M.P.; Capel P.D.; García A.M.; Ator S.W.","Miller, Matthew P. (55740636900); Capel, Paul D. (7005039884); García, Ana María (55452179500); Ator, Scott W. (6507839143)","55740636900; 7005039884; 55452179500; 6507839143","Response of Nitrogen Loading to the Chesapeake Bay to Source Reduction and Land Use Change Scenarios: A SPARROW-Informed Analysis","2020","Journal of the American Water Resources Association","56","1","","100","112","12","15","10.1111/1752-1688.12807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075128870&doi=10.1111%2f1752-1688.12807&partnerID=40&md5=52e116995fcc9c89ddb91214a0bb9db5","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85075128870"
"Benda L.; James C.; Miller D.; Andras K.","Benda, Lee (7003692110); James, Cajun (55208556800); Miller, Daniel (57210864877); Andras, Kevin (6602889159)","7003692110; 55208556800; 57210864877; 6602889159","Road Erosion and Delivery Index (READI): A Model for Evaluating Unpaved Road Erosion and Stream Sediment Delivery","2019","Journal of the American Water Resources Association","55","2","","459","484","25","16","10.1111/1752-1688.12729","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061027053&doi=10.1111%2f1752-1688.12729&partnerID=40&md5=dd8afc8fc306cb93c0f06d4d3ae93ee5","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85061027053"
"Qin M.; Hao L.; Sun L.; Liu Y.; Sun G.","Qin, Mengsheng (57202800836); Hao, Lu (36451944700); Sun, Lei (57748820900); Liu, Yongqiang (57201201895); Sun, Ge (7402760408)","57202800836; 36451944700; 57748820900; 57201201895; 7402760408","Climatic Controls on Watershed Reference Evapotranspiration Varied during 1961–2012 in Southern China","2019","Journal of the American Water Resources Association","55","1","","189","208","19","15","10.1111/1752-1688.12714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058951496&doi=10.1111%2f1752-1688.12714&partnerID=40&md5=f0390ff91570f78b0562e34702478383","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85058951496"
